509,Bob Brower,OF
1407,Darren Lewis,OF
510,Doug Jennings,OF
1408,Curt Ford,OF
1409,Lee Mazzilli,OF
1410,Albert Hall,OF
1411,Donell Nixon,OF
511,Ken Gerhart,OF
512,Sil Campusano,OF
513,Rob Ducey,OF
514,Oscar Azocar,OF
1412,Joel Youngblood,OF
1413,Ron Jones,OF
515,Randy Kutcher,OF
1414,Mike Young,OF
1415,Karl Rhodes,OF
1416,Terry Blocker,OF
1417,Greg Gross,OF
516,Pedro Munoz,OF
1418,Jim Lindeman,OF
517,Chito Martinez,OF
518,Scott Lusader,OF
519,Russ Morman,OF
520,Brian Downing,DH
521,Sam Horn,DH
522,Jim Rice,DH
523,Jim Dwyer,DH
524,Don Baylor,DH
